txn_id,vendor_id,invoice_number,amount,invoice_date,payment_date,posting_ts,created_by,approved_by,approver_role,gl_account
TXN-00658,V-0025,INV-88944,23688.28,2026-01-30,2026-03-06,2026-01-30T11:47:00,U-14,U-13,senior,6100
TXN-00481,V-0014,INV-37222,924.74,2025-01-21,2025-03-06,2025-01-21T16:31:00,U-14,U-10,senior,6200
TXN-00571,V-0019,INV-62095,507.28,2025-07-07,2025-08-12,2025-07-07T17:17:00,U-18,U-14,junior,7200
TXN-01488,V-0013,INV-73404,1796.01,2025-12-23,2026-01-11,2025-12-23T14:45:00,U-11,U-04,senior,6300
TXN-01886,V-0031,INV-80210,153.64,2025-12-23,2026-02-01,2025-12-23T17:24:00,U-06,U-16,junior,6300
TXN-02498,V-0027,INV-94516,127.09,2025-03-21,2025-04-16,2025-03-21T14:06:00,U-01,U-17,manager,6100
TXN-00358,V-0020,INV-73614,743.71,2025-10-23,2025-12-04,2025-10-23T10:36:00,U-10,U-12,director,7200
TXN-02184,V-0028,INV-73347,277.82,2025-09-30,2025-11-13,2025-09-30T13:46:00,U-03,U-12,director,6200
TXN-02399,V-0029,INV-68694,2693.34,2025-08-11,2025-09-08,2025-08-11T08:47:00,U-13,U-09,manager,7200
TXN-00987,V-0059,INV-76227,14125.25,2026-03-03,2026-03-31,2026-03-03T12:46:00,U-19,U-10,senior,6200
TXN-02309,V-0056,INV-23708,3072.88,2025-08-15,2025-09-15,2025-08-15T12:26:00,U-04,U-10,senior,6100
TXN-01282,V-0025,INV-67939,174.11,2025-08-31,2025-10-13,2025-08-31T12:48:00,U-06,U-16,junior,6300
TXN-00691,V-0044,INV-15559,23105.32,2025-08-20,2025-10-02,2025-08-20T15:52:00,U-02,U-17,manager,6100
TXN-01026,V-0008,INV-99201,1773.35,2025-04-24,2025-05-17,2025-04-24T08:48:00,U-07,U-16,junior,6100
TXN-00466,V-0008,INV-29762,21945.75,2025-07-31,2025-09-11,2025-07-31T08:55:00,U-13,U-18,senior,6300
TXN-02257,V-0032,INV-77394,1485.43,2025-01-31,2025-03-12,2025-01-31T09:51:00,U-04,U-02,junior,7200
TXN-01220,V-0023,INV-37784,26053.43,2025-01-27,2025-02-21,2025-01-27T18:47:00,U-06,U-05,manager,6100
TXN-00007,V-0039,INV-40512,330.36,2026-01-31,2026-03-14,2026-01-31T12:05:00,U-03,U-02,junior,6200
TXN-02454,V-0055,INV-36610,555.47,2025-03-25,2025-04-11,2025-03-25T10:36:00,U-20,U-13,senior,7100
TXN-01338,V-0012,INV-94366,4199.94,2025-10-23,2025-11-07,2025-10-23T08:18:00,U-19,U-13,senior,6200
TXN-00130,V-0028,INV-47512,550.57,2026-01-17,2026-03-01,2026-01-17T15:53:00,U-19,U-02,junior,7200
TXN-00546,V-0041,INV-92132,166.43,2025-04-11,2025-05-24,2025-04-11T12:46:00,U-09,U-05,manager,7200
TXN-01447,V-0009,INV-95799,410.96,2025-12-02,2025-12-20,2025-12-02T08:14:00,U-06,U-05,manager,7200
TXN-01504,V-0026,INV-40423,11442.09,2025-10-23,2025-12-01,2025-10-23T08:25:00,U-04,U-17,manager,6200
TXN-00889,V-0029,INV-18585,887.29,2025-11-28,2025-12-15,2025-11-28T12:37:00,U-08,U-09,manager,6200
TXN-02656,V-0010,INV-91617,5139.25,2025-04-30,2025-05-15,2025-04-30T08:38:00,U-10,U-05,manager,6200
TXN-01856,V-0057,INV-84463,121.4,2025-01-01,2025-01-28,2025-01-01T12:28:00,U-02,U-01,junior,6300
TXN-00355,V-0043,INV-58374,1312.14,2025-07-26,2025-08-18,2025-07-26T16:47:00,U-15,U-03,junior,6100
TXN-02635,V-0010,INV-58977,6478.07,2025-10-27,2025-12-07,2025-10-27T11:14:00,U-15,U-13,senior,6200
TXN-02222,V-0060,INV-82868,281.55,2026-03-15,2026-04-09,2026-03-15T16:13:00,U-12,U-08,senior,7200
TXN-02541,V-0010,INV-51751,5644.11,2025-01-20,2025-03-02,2025-01-20T12:13:00,U-10,U-09,manager,6200
TXN-01780,V-0059,INV-37060,264.84,2025-04-03,2025-05-10,2025-04-03T15:01:00,U-13,U-18,senior,7100
TXN-01163,V-0049,INV-86072,580.65,2025-02-19,2025-03-30,2025-02-19T10:20:00,U-07,U-19,junior,7100
TXN-02365,V-0002,INV-22062,27353.08,2025-12-09,2026-01-01,2025-12-09T14:27:00,U-02,U-15,manager,7100
TXN-01894,V-0005,INV-28025,149.94,2025-07-25,2025-08-16,2025-07-25T16:58:00,U-09,U-13,senior,7100
TXN-00281,V-0003,INV-87849,15302.32,2025-05-04,2025-05-22,2025-05-04T11:04:00,U-14,U-18,senior,6100
TXN-01751,V-0060,INV-90349,396.28,2025-09-11,2025-10-16,2025-09-11T11:36:00,U-11,U-03,junior,6200
TXN-01725,V-0034,INV-17542,3937.87,2025-10-14,2025-11-18,2025-10-14T15:35:00,U-03,U-07,junior,6100
TXN-00776,V-0052,INV-53601,11982.01,2025-05-22,2025-06-18,2025-05-22T08:24:00,U-09,U-08,senior,6100
TXN-00462,V-0056,INV-43902,5955.01,2025-02-19,2025-03-29,2025-02-19T15:08:00,U-18,U-08,senior,6300
TXN-01527,V-0059,INV-83464,4304.33,2025-12-31,2026-01-28,2025-12-31T10:53:00,U-07,U-06,junior,6300
TXN-00758,V-0037,INV-65183,12624.71,2025-08-29,2025-09-23,2025-08-29T17:46:00,U-16,U-15,manager,7200
TXN-01098,V-0005,INV-38399,6487.35,2025-03-20,2025-04-09,2025-03-20T15:22:00,U-01,U-20,senior,6300
TXN-01583,V-0020,INV-33758,10370.01,2025-12-10,2026-01-06,2025-12-10T08:38:00,U-06,U-10,senior,7200
TXN-00601,V-0028,INV-92557,184.98,2026-02-21,2026-04-03,2026-02-21T12:30:00,U-06,U-02,junior,6200
TXN-00736,V-0005,INV-55693,1918.29,2026-03-10,2026-04-18,2026-03-10T10:18:00,U-12,U-17,manager,7100
TXN-00339,V-0014,INV-90125,1717.57,2025-11-24,2025-12-21,2025-11-24T13:38:00,U-09,U-17,manager,7200
TXN-00023,V-0031,INV-87128,212.12,2025-01-11,2025-02-02,2025-01-11T17:35:00,U-08,U-03,junior,6300
TXN-01559,V-0011,INV-36649,347.45,2025-02-11,2025-03-25,2025-02-11T10:15:00,U-06,U-11,junior,6300
TXN-01168,V-0011,INV-49674,4922.44,2025-03-02,2025-04-01,2025-03-02T11:25:00,U-13,U-08,senior,6100
TXN-00919,V-0006,INV-51864,199.12,2026-03-10,2026-04-07,2026-03-10T17:43:00,U-08,U-18,senior,6200
TXN-00524,V-0037,INV-48479,1226.9,2025-12-06,2026-01-01,2025-12-06T13:21:00,U-12,U-08,senior,6200
TXN-01877,V-0037,INV-34341,5279.76,2025-01-16,2025-02-06,2025-01-16T12:07:00,U-07,U-04,senior,6100
TXN-02133,V-0051,INV-84221,111.49,2025-07-28,2025-08-16,2025-07-28T18:07:00,U-10,U-01,junior,6300
TXN-01688,V-0007,INV-36502,6860.74,2025-10-04,2025-11-15,2025-10-04T17:27:00,U-20,U-09,manager,6200
TXN-02494,V-0017,INV-57656,7716.46,2025-11-08,2025-12-02,2025-11-08T10:00:00,U-07,U-17,manager,7200
TXN-01831,V-0014,INV-35551,16761.76,2025-03-03,2025-03-19,2025-03-03T12:46:00,U-07,U-18,senior,7200
TXN-01631,V-0013,INV-80594,150.29,2025-08-15,2025-09-20,2025-08-15T13:40:00,U-14,U-10,senior,6100
TXN-00687,V-0026,INV-14224,313.72,2025-03-12,2025-04-03,2025-03-12T10:12:00,U-13,U-17,manager,7100
TXN-01600,V-0046,INV-77021,176.0,2026-02-09,2026-03-13,2026-02-09T18:24:00,U-12,U-01,junior,7200
TXN-01997,V-0022,INV-79565,25478.12,2025-05-11,2025-05-26,2025-05-11T14:16:00,U-02,U-09,manager,7200
TXN-02510,V-0010,INV-97887,5774.93,2025-08-08,2025-09-10,2025-08-08T12:01:00,U-12,U-13,senior,6200
TXN-00551,V-0039,INV-40375,6021.94,2025-01-21,2025-02-20,2025-01-21T11:48:00,U-05,U-17,manager,6300
TXN-01776,V-0031,INV-79459,37190.26,2025-06-16,2025-07-05,2025-06-16T18:25:00,U-15,U-12,director,6300
TXN-02732,V-0016,INV-47100,2780.86,2025-07-24,2025-08-16,2025-07-24T18:44:00,U-04,U-15,manager,6100
TXN-01017,V-0038,INV-17887,1656.68,2025-05-29,2025-06-13,2025-05-29T18:10:00,U-01,U-16,junior,7200
TXN-02694,V-0010,INV-41348,6891.13,2025-02-05,2025-03-02,2025-02-05T13:13:00,U-10,U-04,senior,6200
TXN-00160,V-0041,INV-56009,32178.86,2025-05-20,2025-06-14,2025-05-20T12:58:00,U-09,U-05,manager,6200
TXN-00548,V-0015,INV-29481,27930.98,2025-10-04,2025-11-12,2025-10-04T15:41:00,U-18,U-12,director,7200
TXN-01581,V-0056,INV-80668,28999.88,2025-05-14,2025-06-14,2025-05-14T12:39:00,U-04,U-09,manager,7200
TXN-00547,V-0005,INV-87337,9189.66,2026-02-21,2026-03-20,2026-02-21T17:37:00,U-01,U-17,manager,6100
TXN-02388,V-0004,INV-90008,13249.62,2025-03-01,2025-03-16,2025-03-01T17:23:00,U-18,U-04,senior,6100
TXN-00912,V-0044,INV-82447,40679.74,2025-12-20,2026-01-12,2025-12-20T18:15:00,U-20,U-05,manager,6100
TXN-02088,V-0048,INV-18589,11524.33,2025-05-18,2025-06-23,2025-05-18T11:09:00,U-17,U-05,manager,7100
TXN-02556,V-0010,INV-60831,6093.92,2025-03-31,2025-04-30,2025-03-31T10:57:00,U-04,U-09,manager,6200
TXN-00588,V-0005,INV-45268,3138.47,2025-07-01,2025-08-03,2025-07-01T11:57:00,U-06,U-17,manager,6300
TXN-02028,V-0039,INV-90380,13956.17,2025-05-02,2025-05-23,2025-05-02T08:27:00,U-07,U-15,manager,7200
TXN-00085,V-0024,INV-41635,568.58,2025-01-06,2025-01-23,2025-01-06T16:12:00,U-20,U-09,manager,7200
TXN-00375,V-0037,INV-30365,4599.31,2025-02-10,2025-03-03,2025-02-10T16:58:00,U-09,U-03,junior,6300
TXN-01429,V-0023,INV-26040,878.5,2025-11-07,2025-12-13,2025-11-07T14:30:00,U-08,U-11,junior,6200
TXN-01843,V-0038,INV-30005,116.25,2025-01-22,2025-02-13,2025-01-22T11:48:00,U-08,U-17,manager,6100
TXN-02025,V-0028,INV-32069,2902.32,2025-10-15,2025-11-09,2025-10-15T11:05:00,U-09,U-06,junior,7200
TXN-02001,V-0021,INV-95996,12715.07,2026-01-07,2026-02-08,2026-01-07T13:11:00,U-08,U-15,manager,7200
TXN-01157,V-0037,INV-69740,19975.59,2026-03-05,2026-04-10,2026-03-05T11:31:00,U-11,U-08,senior,6300
TXN-01261,V-0018,INV-13453,370.49,2025-03-02,2025-04-09,2025-03-02T10:24:00,U-08,U-02,junior,6200
TXN-02613,V-0010,INV-93898,6848.35,2026-01-03,2026-02-16,2026-01-03T15:15:00,U-03,U-05,manager,6200
TXN-02234,V-0002,INV-22120,12657.52,2026-01-19,2026-02-03,2026-01-19T13:42:00,U-19,U-08,senior,7200
TXN-01734,V-0017,INV-12673,886.91,2026-01-20,2026-02-12,2026-01-20T09:33:00,U-03,U-12,director,7100
TXN-01712,V-0051,INV-30868,1078.66,2025-06-22,2025-07-18,2025-06-22T15:57:00,U-09,U-17,manager,6300
TXN-01918,V-0038,INV-66060,3759.02,2025-08-04,2025-08-20,2025-08-04T11:17:00,U-09,U-18,senior,7200
TXN-02500,V-0048,INV-72714,174.56,2025-10-01,2025-10-28,2025-10-01T12:49:00,U-16,U-14,junior,6300
TXN-00904,V-0014,INV-33066,269.22,2026-02-09,2026-03-13,2026-02-09T12:42:00,U-05,U-01,junior,6300
TXN-01128,V-0002,INV-42429,7628.77,2025-08-22,2025-09-14,2025-08-22T18:09:00,U-05,U-12,director,7200
TXN-01048,V-0041,INV-17512,842.32,2025-10-28,2025-11-16,2025-10-28T18:43:00,U-12,U-01,junior,7200
TXN-02513,V-0010,INV-50302,5711.21,2025-03-11,2025-03-30,2025-03-11T18:05:00,U-17,U-05,manager,6200
TXN-02075,V-0047,INV-92686,326.55,2025-11-28,2026-01-07,2025-11-28T13:03:00,U-04,U-16,junior,7200
TXN-02738,V-0016,INV-65020,3222.31,2025-09-28,2025-10-31,2025-09-28T16:17:00,U-04,U-15,manager,6100
TXN-00672,V-0020,INV-96520,139.08,2025-12-05,2026-01-16,2025-12-05T12:42:00,U-01,U-04,senior,7100
TXN-00970,V-0007,INV-57026,13854.32,2025-04-18,2025-05-03,2025-04-18T16:03:00,U-16,U-10,senior,6200
TXN-00143,V-0037,INV-69600,27142.57,2025-05-22,2025-07-06,2025-05-22T11:07:00,U-12,U-05,manager,7100
TXN-02054,V-0042,INV-80919,209.21,2025-01-23,2025-02-15,2025-01-23T15:44:00,U-09,U-19,junior,6200
TXN-00878,V-0028,INV-69589,914.32,2025-09-19,2025-10-28,2025-09-19T12:09:00,U-20,U-13,senior,7100
TXN-01803,V-0043,INV-20637,22765.87,2025-01-29,2025-03-14,2025-01-29T10:12:00,U-04,U-20,senior,6100
TXN-00569,V-0029,INV-59155,496.37,2025-09-25,2025-10-10,2025-09-25T09:33:00,U-01,U-02,junior,7200
TXN-01677,V-0036,INV-85938,3612.07,2025-08-05,2025-08-24,2025-08-05T13:42:00,U-09,U-05,manager,6300
TXN-00093,V-0007,INV-16734,22669.63,2025-09-03,2025-09-23,2025-09-03T15:21:00,U-19,U-10,senior,7100
TXN-01278,V-0035,INV-57227,2474.46,2025-08-18,2025-09-11,2025-08-18T10:21:00,U-20,U-17,manager,6300
TXN-00369,V-0038,INV-36928,4188.69,2026-03-11,2026-04-04,2026-03-11T18:56:00,U-20,U-10,senior,6100
TXN-00599,V-0011,INV-92660,14430.36,2025-04-01,2025-04-20,2025-04-01T14:31:00,U-05,U-17,manager,6100
TXN-01238,V-0007,INV-38919,8918.29,2025-10-10,2025-11-08,2025-10-10T11:52:00,U-13,U-10,senior,7200
TXN-00515,V-0042,INV-47701,22019.19,2025-07-19,2025-08-28,2025-07-19T11:32:00,U-18,U-09,manager,7200
TXN-02282,V-0047,INV-29215,10634.72,2025-09-16,2025-10-29,2025-09-16T17:28:00,U-19,U-17,manager,7200
TXN-00427,V-0047,INV-61498,3129.92,2025-06-02,2025-06-18,2025-06-02T11:06:00,U-18,U-09,manager,6300
TXN-01419,V-0040,INV-53848,1867.06,2025-06-23,2025-07-14,2025-06-23T14:16:00,U-09,U-01,junior,6100
TXN-02288,V-0022,INV-87388,4052.5,2025-09-19,2025-10-30,2025-09-19T15:43:00,U-03,U-04,senior,6200
TXN-00865,V-0035,INV-11346,3989.92,2025-01-23,2025-02-28,2025-01-23T09:19:00,U-16,U-04,senior,6300
TXN-00065,V-0034,INV-54020,4915.59,2026-01-01,2026-01-24,2026-01-01T12:15:00,U-09,U-16,junior,6100
TXN-01541,V-0039,INV-33920,18056.1,2025-02-15,2025-03-04,2025-02-15T09:58:00,U-03,U-18,senior,7100
TXN-02414,V-0021,INV-85887,38368.43,2026-01-31,2026-03-09,2026-01-31T08:13:00,U-20,U-09,manager,6300
TXN-00977,V-0031,INV-21171,41401.9,2025-06-24,2025-07-14,2025-06-24T12:32:00,U-01,U-09,manager,7100
TXN-02416,V-0047,INV-22293,42093.9,2025-10-05,2025-11-08,2025-10-05T12:40:00,U-10,U-05,manager,6100
TXN-01072,V-0024,INV-11118,472.94,2025-03-12,2025-04-04,2025-03-12T16:58:00,U-09,U-07,junior,7200
TXN-02704,V-0026,INV-77431,8750.5,2025-08-07,2025-08-10,2025-08-07T14:01:00,U-05,U-15,manager,6100
TXN-02047,V-0007,INV-97796,9491.1,2025-10-28,2025-11-24,2025-10-28T11:40:00,U-14,U-10,senior,6300
TXN-00963,V-0029,INV-73714,19515.96,2025-05-29,2025-06-25,2025-05-29T08:31:00,U-19,U-18,senior,7200
TXN-02451,V-0007,INV-88409,4460.2,2025-12-17,2026-01-06,2025-12-17T08:41:00,U-08,U-05,manager,6100
TXN-00366,V-0005,INV-29840,2702.87,2025-06-29,2025-08-06,2025-06-29T11:40:00,U-01,U-07,junior,7100
TXN-02534,V-0010,INV-10303,6903.15,2025-11-18,2025-12-18,2025-11-18T18:53:00,U-20,U-12,director,6200
TXN-00403,V-0015,INV-90868,28280.42,2025-03-18,2025-04-21,2025-03-18T08:39:00,U-09,U-15,manager,7100
TXN-02097,V-0032,INV-48191,4432.3,2025-05-29,2025-06-14,2025-05-29T18:40:00,U-02,U-12,director,6100
TXN-00239,V-0026,INV-91689,3112.66,2025-08-19,2025-09-29,2025-08-19T16:17:00,U-03,U-14,junior,7200
TXN-02488,V-0049,INV-35541,221.58,2025-08-26,2025-10-10,2025-08-26T18:54:00,U-10,U-06,junior,6300
TXN-01674,V-0045,INV-27014,8576.57,2025-04-11,2025-05-12,2025-04-11T10:14:00,U-16,U-15,manager,7200
TXN-00566,V-0009,INV-15693,27191.29,2025-09-25,2025-11-06,2025-09-25T14:23:00,U-18,U-05,manager,7100
TXN-00715,V-0038,INV-90739,748.62,2025-06-24,2025-07-27,2025-06-24T14:46:00,U-01,U-05,manager,6300
TXN-00797,V-0013,INV-37021,31594.82,2025-12-22,2026-01-10,2025-12-22T15:44:00,U-19,U-12,director,7100
TXN-00204,V-0053,INV-56176,152.17,2026-01-12,2026-01-28,2026-01-12T13:08:00,U-08,U-04,senior,7200
TXN-01466,V-0018,INV-15929,8348.76,2025-10-30,2025-11-17,2025-10-30T17:39:00,U-04,U-13,senior,6300
TXN-01872,V-0037,INV-31587,129.81,2025-05-11,2025-06-25,2025-05-11T16:42:00,U-04,U-20,senior,6100
TXN-00282,V-0003,INV-38477,1602.99,2025-07-25,2025-08-26,2025-07-25T15:14:00,U-02,U-09,manager,6100
TXN-00614,V-0040,INV-55504,4100.74,2025-11-24,2025-12-18,2025-11-24T18:34:00,U-19,U-14,junior,7200
TXN-02661,V-0010,INV-83140,6441.98,2025-08-27,2025-10-04,2025-08-27T08:37:00,U-10,U-18,senior,6200
TXN-02251,V-0004,INV-27037,1570.19,2025-10-30,2025-11-21,2025-10-30T08:26:00,U-03,U-15,manager,7100
TXN-01460,V-0044,INV-26420,2026.37,2025-04-28,2025-06-08,2025-04-28T17:52:00,U-08,U-16,junior,7100
TXN-00580,V-0006,INV-12014,49020.71,2025-07-27,2025-08-27,2025-07-27T17:12:00,U-13,U-12,director,7100
TXN-00531,V-0048,INV-85361,785.76,2025-04-02,2025-04-19,2025-04-02T12:35:00,U-03,U-04,senior,6100
TXN-01265,V-0033,INV-94207,1290.29,2025-05-27,2025-06-12,2025-05-27T09:09:00,U-11,U-16,junior,6100
TXN-01989,V-0050,INV-31519,40652.43,2025-12-25,2026-02-05,2025-12-25T10:00:00,U-14,U-12,director,7200
TXN-02089,V-0011,INV-97422,7589.67,2025-09-25,2025-10-31,2025-09-25T17:41:00,U-20,U-10,senior,6200
TXN-00026,V-0053,INV-65519,1890.34,2025-02-19,2025-03-17,2025-02-19T18:27:00,U-14,U-07,junior,6100
TXN-02063,V-0029,INV-98754,196.19,2026-01-01,2026-02-02,2026-01-01T16:45:00,U-08,U-06,junior,6300
TXN-00841,V-0036,INV-98744,397.7,2025-02-12,2025-03-13,2025-02-12T16:54:00,U-09,U-07,junior,6100
TXN-01611,V-0021,INV-28352,7246.27,2025-10-18,2025-11-03,2025-10-18T12:38:00,U-11,U-15,manager,6300
TXN-00406,V-0033,INV-33568,2948.75,2025-09-15,2025-10-08,2025-09-15T13:24:00,U-16,U-12,director,7200
TXN-01815,V-0031,INV-92862,258.28,2025-03-13,2025-04-24,2025-03-13T13:24:00,U-13,U-15,manager,6100
TXN-01777,V-0015,INV-57633,461.28,2026-01-09,2026-02-12,2026-01-09T18:50:00,U-07,U-20,senior,6200
TXN-02138,V-0019,INV-50729,18882.63,2025-03-18,2025-04-27,2025-03-18T11:37:00,U-09,U-15,manager,7200
TXN-02430,V-0001,INV-81176,575.44,2026-01-22,2026-03-03,2026-01-22T17:35:00,U-11,U-16,junior,6300
TXN-01379,V-0045,INV-35785,38639.22,2026-01-01,2026-02-08,2026-01-01T12:09:00,U-18,U-09,manager,6100
TXN-00457,V-0038,INV-54077,5586.72,2025-12-17,2026-01-03,2025-12-17T09:30:00,U-20,U-10,senior,6300
TXN-02495,V-0057,INV-21417,1898.68,2025-03-08,2025-04-05,2025-03-08T11:27:00,U-08,U-13,senior,6200
TXN-00301,V-0001,INV-98346,110.95,2025-01-09,2025-02-15,2025-01-09T16:52:00,U-09,U-19,junior,6300
TXN-02400,V-0014,INV-49798,3870.49,2025-10-05,2025-11-06,2025-10-05T16:12:00,U-08,U-10,senior,6300
TXN-00872,V-0051,INV-60434,944.07,2025-02-12,2025-03-02,2025-02-12T13:31:00,U-10,U-19,junior,6100
TXN-01692,V-0051,INV-35345,42039.28,2025-11-27,2025-12-30,2025-11-27T14:25:00,U-08,U-15,manager,6200
TXN-02292,V-0060,INV-82510,3086.18,2025-05-26,2025-07-05,2025-05-26T18:57:00,U-08,U-06,junior,7100
TXN-00185,V-0044,INV-59372,7676.73,2025-12-29,2026-01-30,2025-12-29T09:19:00,U-13,U-08,senior,7200
TXN-02653,V-0010,INV-45339,6731.33,2025-11-11,2025-12-20,2025-11-11T16:29:00,U-19,U-10,senior,6200
TXN-00556,V-0059,INV-94341,4273.14,2025-03-26,2025-04-26,2025-03-26T11:04:00,U-17,U-05,manager,7100
TXN-02153,V-0025,INV-50251,1034.57,2025-02-08,2025-03-04,2025-02-08T18:34:00,U-07,U-08,senior,7100
TXN-00356,V-0032,INV-93209,36703.48,2026-02-01,2026-03-02,2026-02-01T09:46:00,U-11,U-17,manager,6100
TXN-00949,V-0003,INV-78770,2429.37,2025-09-11,2025-10-16,2025-09-11T16:40:00,U-15,U-08,senior,6200
TXN-02386,V-0001,INV-69326,143.76,2025-04-04,2025-04-27,2025-04-04T10:44:00,U-16,U-18,senior,7200
TXN-00667,V-0042,INV-21247,247.49,2025-12-17,2026-01-25,2025-12-17T13:09:00,U-02,U-09,manager,6200
TXN-01173,V-0039,INV-12588,217.78,2025-04-05,2025-05-12,2025-04-05T14:52:00,U-11,U-03,junior,7200
TXN-02086,V-0008,INV-44289,21641.5,2025-10-12,2025-10-27,2025-10-12T16:47:00,U-09,U-18,senior,6100
TXN-02318,V-0022,INV-59327,15067.85,2025-05-09,2025-06-02,2025-05-09T10:03:00,U-10,U-18,senior,7200
TXN-00725,V-0055,INV-78464,44784.39,2026-01-06,2026-02-02,2026-01-06T08:29:00,U-17,U-09,manager,6200
TXN-02682,V-0010,INV-83997,5236.36,2026-02-25,2026-03-14,2026-02-25T18:35:00,U-09,U-17,manager,6200
TXN-01077,V-0039,INV-54541,22815.27,2026-02-19,2026-03-17,2026-02-19T18:53:00,U-10,U-04,senior,7100
TXN-02073,V-0020,INV-97147,47797.76,2026-01-27,2026-02-11,2026-01-27T08:49:00,U-11,U-05,manager,6100
TXN-00448,V-0028,INV-36309,232.34,2025-03-30,2025-05-10,2025-03-30T11:56:00,U-17,U-20,senior,6100
TXN-00577,V-0003,INV-32973,9023.8,2025-05-27,2025-07-11,2025-05-27T17:03:00,U-13,U-20,senior,7200
TXN-00801,V-0052,INV-99816,4906.91,2025-04-10,2025-04-29,2025-04-10T09:50:00,U-07,U-10,senior,6100
TXN-00266,V-0051,INV-95679,525.54,2026-01-06,2026-01-29,2026-01-06T17:00:00,U-11,U-10,senior,7200
TXN-02558,V-0010,INV-36523,6923.58,2025-12-21,2026-01-11,2025-12-21T16:52:00,U-08,U-04,senior,6200
TXN-02474,V-0039,INV-46199,1069.26,2025-02-27,2025-03-28,2025-02-27T11:00:00,U-10,U-16,junior,6200
TXN-00971,V-0059,INV-24938,505.72,2025-01-17,2025-02-14,2025-01-17T09:21:00,U-06,U-07,junior,7200
TXN-02747,V-0016,INV-87624,2716.38,2025-02-23,2025-03-27,2025-02-23T17:28:00,U-04,U-15,manager,6100
TXN-01722,V-0047,INV-76512,230.67,2025-03-07,2025-04-16,2025-03-07T09:58:00,U-08,U-19,junior,7200
TXN-02487,V-0023,INV-33354,5647.29,2025-03-19,2025-04-24,2025-03-19T15:54:00,U-02,U-04,senior,6100
TXN-00857,V-0055,INV-28837,19081.65,2025-02-19,2025-03-17,2025-02-19T16:37:00,U-10,U-12,director,6300
TXN-02224,V-0021,INV-75289,464.53,2025-05-14,2025-06-23,2025-05-14T12:36:00,U-01,U-20,senior,6300
TXN-01404,V-0041,INV-87182,6005.44,2025-05-13,2025-06-07,2025-05-13T10:44:00,U-19,U-17,manager,7200
TXN-02566,V-0010,INV-59411,6723.6,2026-01-27,2026-02-24,2026-01-27T10:02:00,U-11,U-20,senior,6200
TXN-00228,V-0011,INV-94076,289.78,2025-01-22,2025-02-07,2025-01-22T08:05:00,U-20,U-11,junior,7200
TXN-01901,V-0011,INV-92174,21101.52,2025-02-07,2025-03-01,2025-02-07T17:10:00,U-03,U-15,manager,7200
TXN-00576,V-0033,INV-89826,31540.84,2025-05-15,2025-06-01,2025-05-15T11:23:00,U-14,U-05,manager,6100
TXN-02448,V-0047,INV-64778,23109.28,2025-01-22,2025-02-08,2025-01-22T10:32:00,U-08,U-13,senior,6200
TXN-00657,V-0041,INV-53829,5412.85,2025-02-10,2025-03-21,2025-02-10T08:58:00,U-02,U-18,senior,7100
TXN-00077,V-0041,INV-50888,4354.54,2025-02-25,2025-04-10,2025-02-25T17:01:00,U-04,U-07,junior,6300
TXN-02583,V-0010,INV-82851,6640.14,2025-05-05,2025-06-16,2025-05-05T11:11:00,U-16,U-13,senior,6200
TXN-00996,V-0009,INV-30557,40991.03,2025-08-22,2025-09-29,2025-08-22T15:02:00,U-17,U-05,manager,6200
TXN-02196,V-0052,INV-25992,13766.08,2025-08-22,2025-09-22,2025-08-22T14:39:00,U-02,U-12,director,6200
TXN-00295,V-0058,INV-64732,395.56,2025-10-11,2025-11-18,2025-10-11T17:37:00,U-05,U-01,junior,6300
TXN-01084,V-0012,INV-72685,761.99,2025-02-26,2025-03-26,2025-02-26T10:34:00,U-14,U-13,senior,6200
TXN-00044,V-0038,INV-58393,8027.41,2025-02-08,2025-02-24,2025-02-08T10:34:00,U-18,U-04,senior,6100
TXN-02111,V-0031,INV-48528,552.42,2025-02-17,2025-03-05,2025-02-17T12:59:00,U-11,U-15,manager,6100
TXN-02270,V-0003,INV-83783,112.99,2025-10-06,2025-11-16,2025-10-06T16:04:00,U-09,U-20,senior,6200
TXN-01424,V-0002,INV-12371,32614.18,2025-11-08,2025-12-14,2025-11-08T14:43:00,U-01,U-09,manager,7200
TXN-02383,V-0011,INV-16524,219.26,2025-12-30,2026-02-13,2025-12-30T17:01:00,U-12,U-17,manager,6100
TXN-01746,V-0002,INV-47643,2117.58,2025-11-09,2025-12-09,2025-11-09T14:19:00,U-11,U-19,junior,7100
TXN-02123,V-0054,INV-31705,603.87,2026-01-01,2026-02-03,2026-01-01T15:16:00,U-19,U-06,junior,6100
TXN-02589,V-0010,INV-42422,6670.48,2025-02-21,2025-03-16,2025-02-21T18:52:00,U-19,U-17,manager,6200
TXN-01213,V-0041,INV-66223,9779.25,2025-05-25,2025-07-03,2025-05-25T15:05:00,U-14,U-15,manager,6300
TXN-00178,V-0031,INV-76462,126.33,2025-11-27,2025-12-31,2025-11-27T09:39:00,U-12,U-10,senior,6100
TXN-02630,V-0010,INV-96844,5714.57,2026-01-10,2026-02-15,2026-01-10T16:38:00,U-20,U-15,manager,6200
TXN-00950,V-0006,INV-49375,608.97,2025-06-03,2025-07-09,2025-06-03T10:08:00,U-14,U-03,junior,7100
TXN-01946,V-0005,INV-98804,44946.89,2025-08-24,2025-09-23,2025-08-24T16:51:00,U-05,U-09,manager,6300
